id,ret
333,"""The QSTS selector is on the left handlebar grip. It adjusts the watercraft trim angle by changing the jet thrust nozzle angle vertically. To change trim, reduce engine speed to 3,000 r/min or less, squeeze the shift lock lever, turn the selector to the desired position, then release the lever to lock it.<PIC>\nThe selector has five positions: two bow-down positions, neutral, and two bow-up positions.<PIC>\nDo not turn the QSTS selector while operating at full throttle, or QSTS damage could occur. Neutral N gives good performance for most conditions. Bow down improves turning performance and helps the watercraft get on plane faster, but at higher speeds it can increase bow steer, make the craft follow waves and wakes, and reduce fuel economy and maximum speed. Bow up reduces water resistance and improves straight-ahead acceleration and top speed when on plane, but if the craft porpoises, choose neutral or bow down.<PIC>"",[""Manual20_51"", ""Manual20_52"", ""Manual20_53""]"
334,"""The fuel meter lets you check the fuel level while riding. It has eight segments that show the amount of fuel remaining in the tank, but the segment indication can change with operating conditions, so use it as a reference. The hour meter helps you follow the maintenance schedule by showing the total hours of engine operation since the watercraft was new. The elapsed time is retained even if the battery terminals have been disconnected; if the hour meter malfunctions, the display shows \""_ _\"" and the warning light blinks."",[]"
344,"""1. Inspect the fuel filter as a disposable one-piece filter. Replace it after the initial 10 hours or first month of operation, then every 200 hours or 24 months, or whenever water is found in the filter. The illustrated fuel filter is the part marked for this check.<PIC>\n2. Do not replace the fuel filter yourself. An incorrectly installed filter can leak gasoline and create a fire or explosion hazard; have a Yamaha dealer replace it if needed.\n3. Inspect the fuel tank for leakage and for water in the tank. The illustrated fuel tank is the part to check.<PIC>\n4. If water is found in the fuel system, or if the tank needs cleaning, have a Yamaha dealer service the watercraft."",[""Manual20_81"", ""Manual20_82""]"
345,"""In the position diagram, A/up is the higher mounting level and B/down is the lower mounting level: up gives less water resistance for better straight-ahead acceleration on plane and top speed, while down gives more hook for enhanced turning performance.<PIC>\n1. Remove the three bolts on each sponson, shown as the circled fasteners on the installed sponson.<PIC>\n2. Remove both sponsons and reinstall them in the desired position, keeping both sponsons at the same level; the exploded view shows the sponson shifting to a different bolt-hole position.<PIC>\n3. Tighten the bolts on both sponsons to 18 N-m (1.8 kgf-m, 13 ft-lb)."",[""Manual20_70"", ""Manual20_83"", ""Manual20_84""]"
346,"""Beach the WaveRunner and clean it only with the engine stopped. If weeds or debris clog the jet intake or impeller, cavitation can reduce jet thrust even though engine speed rises; if you keep running it, the engine can overheat and seize. The jet intake/intake grate area to check is underneath the hull.<PIC>\n1. Stop the engine before beaching the watercraft.\n2. Shut the engine off and remove the clip from the engine shut-off switch before putting your hands near the jet intake or impeller. Severe injury or death can result from contact with rotating jet pump parts.\n3. Put a suitable clean cloth or carpeting under the hull, then turn the watercraft over onto its port (left) side and support the bow so the handlebars are not bent or damaged.<PIC>\n4. Remove weeds or debris from around the drive shaft, impeller, pump housing, and jet thrust nozzle. If the debris is difficult to remove, have a Yamaha dealer handle it.\n5. Avoid operating where weed growth is thick. If you must travel through weeds, alternate partial throttle and full throttle, because weeds collect more at a steady speed and at trolling speed."",[""Manual20_85"", ""Manual20_86""]"
347,"""1. For every engine start, operate only in an open area. Turn the fuel cock knob to ON; use RES only if you run out of fuel, refuel as soon as possible, then return it to ON. Attach the engine shut-off cord to your left wrist and install the clip under the engine shut-off switch; the engine will not start if this clip is removed.<PIC>\n2. For a cold engine, use the choke lever: direction a turns the choke on, and direction b turns it off.<PIC>\n3. Press the green start switch to start the engine.<PIC> After the engine starts, check that cooling water is discharged from the pilot outlet. If the cooling passages are dry, water may take about 20 seconds to reach the outlet; if no water discharges, stop the engine and check the cause.\n4. Starting/boarding in shallow water: do not start in less than 60 cm (2 ft) of water. Move the watercraft to deep enough water, board from the side or rear, attach the lanyard and clip, grip the handlebars, put both feet in the footwell, then start and move off.<PIC>\n5. Starting from a dock: board from the side, attach the lanyard and clip, push the watercraft away from the dock, grip the handlebars, put both feet in the footwell, then start and move off.<PIC>\n6. Boarding alone from the water: climb onto the rear platform, move to the seat, attach the lanyard and clip, grip the handlebars, put both feet in the footwell, start the engine, then look in all directions before starting off.\n7. With a passenger: do not apply throttle until the passenger is seated, has both feet in the footwell, and is holding on to the operator. Start only after the passenger is secure, look in all directions, then accelerate to planing speed. If balancing at a standstill is difficult, have the passenger steady the craft while the operator boards and balances it, then start the engine and keep it at idle while the passenger climbs aboard before accelerating to planing speed.<PIC>\n8. Before starting off in any situation, make sure there are no boats, obstructions, or swimmers around you. The watercraft has no brakes; do not release the throttle when trying to steer away from objects because you need throttle to steer."",[""Manual20_44"", ""Manual20_46"", ""Manual20_48"", ""Manual20_88"", ""Manual20_89"", ""jetski_06""]"
348,"""Practice reboarding in shallow water before riding in deep water. For boarding with a passenger, do not exceed the total load limit of 160 kg (353 lb), including cargo, and do not apply throttle until the passenger is seated with both feet on the footwell floor and holding on to the operator.\n1. The passenger steadies the watercraft while the operator boards from the rear platform, pulls up into a seated position, and balances the watercraft.<PIC>\n2. Attach the lanyard to your left wrist, install its clip on the engine shut-off switch, start the engine, and keep it at idle.\n3. The passenger pulls up onto the platform, kneels, then crawls onto the seat as the watercraft accelerates.<PIC>\n4. Once both riders are seated, accelerate to planing speed, then reduce throttle to the desired running speed.<PIC>\nBefore starting off, look in all directions and make sure there are no boats, obstructions, or swimmers around you."",[""jetski_06"", ""jetski_07"", ""jetski_08""]"
349,"""Do not operate the watercraft if the total weight of operator, passenger, and cargo exceeds 160 kg (353 lb). If it is difficult to balance at a standstill, use this boarding sequence:\n1. Have the passenger steady the watercraft while the operator boards; the operator pulls up onto the platform into a seated position, then balances the watercraft.<PIC>\n2. Attach the lanyard to your left wrist, install the clip on the lanyard to the engine shut-off switch, start the engine, and keep it at idle.\n3. Have the passenger pull up onto the platform, kneel down, and crawl onto the seat as the watercraft accelerates.<PIC>\n4. Once both riders are seated and stable, accelerate to planing speed, then reduce the throttle to the desired running speed.<PIC>"",[""jetski_06"", ""jetski_07"", ""jetski_08""]"
350,"""The maximum load is 160 kg (353 lb), counted as the total weight of cargo, operator, and passenger. The WaveRunner is designed for the operator and one passenger only, with no more than 2 people aboard."",[]"
351,"""The Philips XL490 base station has one main base button: press it to find handsets, or press and hold it to enter registration mode.<PIC>\nThe Philips XL495 base station has the same find-handsets and registration-mode button, and its base also includes a speaker.<PIC>"",[""Manual22_18"", ""Manual22_19""]"
352,"""1. Check that the power supply voltage matches the voltage printed on the back or underside of the phone, and use only the supplied power adapter.\n2. Connect the power adapter between the DC input jack on the bottom of the base station and the wall power socket.<PIC>\n3. Connect the line cord between the telephone socket on the bottom of the base station and the wall telephone socket.\n4. If your telephone line also carries DSL high-speed internet service, install a DSL filter between the telephone line cord and the wall socket to prevent noise and caller ID problems."",[""Manual22_22""]"
353,"""1. The handset batteries are pre-installed. Pull the battery tape out from the battery door before charging, as shown by the tab being removed from the handset.<PIC>\n2. Place the handset on the base station to charge it. When it is placed correctly, you hear a docking sound and the handset starts charging.\n3. Charge the batteries for 8 hours before first use. Use only the supplied batteries, keep batteries away from heat, sunshine, and fire, and check polarity if you ever insert batteries in the compartment."",[""Manual22_23""]"
354,"""Check the handset display. The battery icon on the screen shows the current battery level.<PIC>\nWhen the handset is off the base station or charger, the bars in the battery icon show the level from full to low. When the handset is on the base station or charger, the bars keep scrolling until charging is complete. If the empty battery icon flashes and you hear an alert tone, the battery is low and needs recharging.<PIC>"",[""Manual22_28"", ""Manual22_30""]"
355,"""1. Make sure the base station has power.\n2. Register the handset to the base station. If you need to do it manually, select [Menu] > [Services] > [Register], press [OK], put the base station into registration mode for 5 seconds, enter the system PIN, then press [OK]. Registration should complete in less than 2 minutes.\n3. Move the handset closer to the base station."",[]"
356,"""Use the handset LED indicator as follows: On means audio boost is on; Off means the phone is in a call or standby mode; Flashing means there is a new message, a new voicemail, a missed call, or the phone is muted. For charging status, On means the handset is on the base or charging cradle in standby mode, or audio boost is on during a call; Off means the handset is off the base or charging cradle; Flashing means the phone is muted.<PIC>\nOn the XL495 base station, Steady on means there is no new message and the memory is not full, the handset is switched on, or the phone is in paging mode. Flashing means there is a new message and the memory is not full, an incoming call, recording an incoming message or announcement, message playback, or remote access/listening to messages from the handset. Fast flashing means there is no new message and the memory is full, or the base is in registration mode.<PIC>"",[""Manual22_40"", ""Manual22_46""]"
357,"""For the XL495 base station, read the LED as a message/status indicator: steady on means there is no new message and the memory is not full, the answering machine is switched on, or paging mode is being entered. Flashing means there is a new message and memory is not full, an incoming call, recording of an incoming message or announcement, message playback, or remote access/listening to messages from the handset. Fast flashing means there is no new message and the memory is full, or registration mode is being entered.<PIC>"",[""Manual22_46""]"
358,"""Lower the roll bar only when absolutely necessary; there is no rollover protection when it is down, so do not wear the seat belt in the down position, drive slowly and carefully, and raise the roll bar again as soon as clearance permits.\n1. Remove the hairpin cotters and the 2 pins from the roll bar pivot brackets; the pins and hairpin cotters are the retainers shown at the side brackets.<PIC>\n2. Lower the roll bar to one of the two down positions shown for the machine.<PIC>\n3. Reinstall the 2 pins and secure them with the hairpin cotters."",[""Manual23_33"", ""Manual23_32""]"
359,"""On machines with the suspension system, adjust the two rear-shock assemblies to set ride comfort. The slot guide marks position 1 as firmest, position 2 as softest, and the detents as reference points only; the assemblies can be set anywhere in the slots.<PIC>\n1. Unlock the rear-shock assembly latch.\n2. Slide the assembly in its slot to the desired ride position.\n3. Adjust the left and right rear-shock assemblies to the same position.\n4. Lock the latch after setting the position; the adjustment graphic shows the correct matched and locked arrangement.<PIC>"",[""Manual23_37"", ""Manual23_38""]"
360,"""1. Push up on the deck-lift switch to raise the mower deck; push down on the same switch to lower it.<PIC>\n2. Choose the hole in the height-of-cut bracket that matches the desired cutting height, then insert the height-of-cut pin in that hole.<PIC>\n3. Whenever you change the height of cut, adjust the anti-scalp rollers."",[""Manual23_55"", ""Manual23_56""]"
361,"""Use a heavy-duty trailer or truck with a full-width ramp. The ramp must not exceed a 15-degree angle, and its length should be at least 4 times the height from the trailer or truck bed to the ground.<PIC>\n1. Connect the trailer to the towing vehicle and connect the safety chains.\n2. If applicable, connect the trailer brakes and lights.\n3. Lower the ramp and confirm the ramp-to-ground angle is no more than 15 degrees.\n4. Back the machine up the ramp; when unloading, drive it forward down the ramp.<PIC>\n5. Shut off the engine, remove the key, and engage the parking brake.\n6. Tie down the machine near the front caster wheels and the rear bumper with straps, chains, cable, or ropes at the tie-down loops.<PIC>\nUse extreme caution on the ramp, do not use individual ramps for each side of the mower, and avoid sudden acceleration or deceleration because loading can cause tip-over, serious injury, or death."",[""Manual23_63"", ""Manual23_64"", ""Manual23_65""]"
362,"""Unload it with a full-width ramp, not separate individual ramps. Set the ramp so the angle between the ramp and the ground does not exceed 15 degrees; the manual illustrates this with a ramp at least 4 times as long as the trailer or truck-bed height from the ground.<PIC>\n1. Lower the ramp and confirm the angle is 15 degrees or less.\n2. Drive the machine forward down the ramp; the unloading direction shown is forward down the ramp, not backing down.<PIC>\nAvoid sudden acceleration or deceleration while on the ramp because it can cause loss of control or tip-over."",[""Manual23_63"", ""Manual23_64""]"
363,"""To change the Toro mower's engine oil:\n1. Start the engine and let it run for 5 minutes so the oil drains better.\n2. Park the machine with the drain side slightly lower than the opposite side, disengage the blade-control switch (PTO), engage the parking brake, shut off the engine, remove the key, and wait for all moving parts to stop.\n3. Place a drain pan under the oil-drain hose, pull the hose out, remove the drain plug, drain the oil, then reinstall and tighten the plug and return the hose to its stored position.<PIC>\n4. Slowly pour about 80% of the specified oil into the filler tube, then add oil gradually until the dipstick reads Full; do not overfill or underfill the crankcase.<PIC>\n5. Start the engine, drive to a flat area, and check the oil level again. Dispose of used oil at a recycling center.\nUse detergent engine oil. For Kawasaki engines use API SF, SG, SH, SJ, or SL; capacity is 2.3 L with filter/2.1 L without filter for FX751 and FX801, or 1.9 L with filter/1.7 L without filter for FX921. For Kohler engines use API SJ or higher; capacity is 1.9 L with filter or 1.6 L without filter."",[""Manual23_75"", ""Manual23_76""]"
364,"""For the Toro Z Master 4000 air-cleaner filters, first park on a level surface, disengage the blade-control switch (PTO), engage the parking brake, shut off the engine, remove the key, and wait for all moving parts to stop.\n\nIf the mower has a Kawasaki engine: release the air-cleaner latches, pull the air-cleaner cover off the body, clean the inside of the cover with compressed air, gently slide the primary filter out without knocking it against the body, and remove the safety filter only if you are replacing it. The Kawasaki layout shows the air-cleaner body, primary filter, latches, cover, and safety filter.<PIC>\n\nIf the mower has a Kohler engine: release the air-cleaner latches, remove the air-inlet cover, clean the air-inlet screen and cover, reinstall and latch the air-inlet cover, then release the air-cleaner cover latches and pull the cover off the body. Clean the inside of the cover with compressed air, gently slide the primary filter out without knocking it against the body, and remove the inner filter only if you intend to replace it. The Kohler layout shows the inner filter, primary filter, air-cleaner cover, latch, and air-cleaner body.<PIC>"",[""Manual23_72"", ""Manual23_82""]"
365,"""1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake.\n2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position.\n3. Lower the mower to the 76 mm (3 inches) height of cut.\n4. Remove the belt covers.\n5. Put a 3/8-inch ratchet in the square hole of the idler arm to relieve tension on the idler spring; use the belt-routing figure to identify the clutch pulley, mower belt, spring-loaded idler assembly, ratchet, and square hole in the idler arm.<PIC>\n6. Remove the belt from the mower-deck pulleys and the clutch pulley, remove the belt guide on the spring-loaded idler arm, and remove the existing belt.\n7. Install the new belt around the mower pulleys and the clutch pulley under the engine, then reinstall the belt guide on the idler arm.\n8. Using the 3/8-inch ratchet in the square hole, install the idler spring. Ensure that the spring ends are seated in the anchor grooves.\n9. Install the belt covers."",[""Manual23_100""]"
366,"""Use the Control Set-Up pad, then select the setting number and the result number shown in the setup chart. The available controls are sound on/off, clock on/off, scroll speed, and LBS/KG defrost-weight choice.<PIC>\n1. Touch Control Set-Up.\n2. Touch the number for the function you want: 1 for sound, 2 for clock, 3 for scroll speed, or 4 for LBS/KG.\n3. Touch the number for the result you want. For example, to change defrost weight from Lbs to Kg, touch Control Set-Up, touch 4, then touch 2.<PIC>"",[""Manual24_9"", ""Manual24_10""]"
367,"""Set the Light Timer to have the Lo Light turn on at the low setting and turn off automatically at the same times every day until you reset it.\n1. Touch Light Timer once for AM or twice for PM to set the light-on time.\n2. Enter the desired on time with the number pads.\n3. Touch Light Timer again once for AM or twice for PM to set the light-off time.\n4. Enter the desired off time with the number pads.\n5. Touch Start. The manual's example shows 2:00 AM on and 7:00 AM off using Light Timer, 2 0 0, Light Timer again, 7 0 0, then Start.<PIC>\nTo change the on/off times, repeat the setting steps. To cancel the Light Timer while it is operating, touch Light HI/LO/Off."",[""Manual24_11""]"
368,"""To set a Favorite Recipe, touch the Favorite Recipe pad, enter the cook time with the number keypad, then touch Start. For example, to program 2 minutes, press Favorite Recipe, then 2, 0, 0, then Start; the display counts down when cooking begins.<PIC>\nThe saved recipe uses Hi power by default, but the power level can be modified."",[""Manual24_16""]"
369,"""Use the Sensor Reheat feature; it reheats without entering a cooking time or power level.\n1. Put food at normal storage temperature in a microwavable container. Cover it loosely with a lid, waxed paper, or vented microwave-safe plastic wrap; do not use a tight-sealing plastic cover. Make sure the glass turntable, the outside of the container, and the oven interior are dry.\n2. Touch Reheat, then select the food category: 1 for Casserole, 2 for Dinner Plate, or 3 for Soup/Sauce.<PIC>\n3. For a casserole, the illustrated sequence is Reheat, number 1, then the oven displays SENSING while it measures the food.<PIC>\n4. Stay within the recommended amounts: Casserole 1-4 cups, Dinner Plate 1-2 servings, Soup/Sauce 1-4 cups.<PIC>\n5. Do not open the door or touch Stop/Clear during sensing. After sensing ends, the oven beeps twice and shows the remaining cook time; then you can stir, turn, or rearrange food if needed. At the end, it beeps four times and END displays."",[""Manual24_29"", ""Manual24_30"", ""Manual24_31""]"
370,"""Use Auto Defrost for raw frozen meat, poultry, or fish; use Time Defrost for most other frozen foods.\n1. Touch Auto Defrost.\n2. Choose the category: 1 for meat, 2 for poultry, or 3 for fish.<PIC>\n3. Enter the net food weight, excluding the container, in pounds and tenths of a pound. If the package shows fractions or ounces, convert it to a decimal pound value.\n4. Touch Start. The display changes to a defrost time countdown and DEFROST appears; this is the basic sequence shown for a 1.2 lb ground beef example.<PIC>\n5. When the oven beeps during the cycle, open the door, turn, separate, or rearrange the food, remove thawed portions, return frozen portions to the oven, and touch Start again.\nUse Auto Defrost only for raw food. It works best from food at 0 degrees F directly from a freezer; enter a lower weight if the food came from a refrigerator-freezer that may be warmer than 5 degrees F or has been outside the freezer up to 20 minutes. Food must be 0.1-6.0 lb (0.1-4.0 kg), not more than 6.0 lb (4.0 kg). Keep any foil shields from touching the oven sides."",[""Manual24_32"", ""Manual24_33""]"
371,"""Remove and clean the grease filter often, at least once a month.\n1. Slide the filter to the side, pull it downward, then push it to the other side so it drops out from the hood bottom.<PIC>\n2. Wash the filter in a dishwasher, or soak it in hot water with a mild detergent. Rinse well and shake it dry; do not use ammonia. The aluminum filter may darken in a dishwasher.<PIC>\n3. Reinstall it by sliding it into the side slot, then pushing it up and toward the oven center until it locks.<PIC>\nDo not operate the oven hood without the filter in place."",[""Manual24_47"", ""Manual24_48"", ""Manual24_49""]"
372,"""If the oven is vented inside, replace the charcoal filter every 6 to 12 months, or more often if needed; it cannot be cleaned.\n1. Unplug the oven or turn off power at the main power supply.\n2. Remove the two middle vent-grill mounting screws.<PIC>\n3. Tip the grill forward, lift it out, and remove the old charcoal filter from behind the grill opening.<PIC>\n4. Slide the new charcoal filter into place so it rests at the shown angle.<PIC>\n5. Slide the bottom of the grill into place, push the top until it snaps into place, replace the mounting screws, turn power back on at the main power supply, and set the clock."",[""Manual24_50"", ""Manual24_51"", ""Manual24_52""]"
373,"""1. Unplug the microwave or turn off power at the main power supply. Wear gloves when replacing the light bulb.\n2. Remove the two middle vent cover mounting screws, then tip the vent cover forward and lift it out to remove it.<PIC>\n3. Remove the bulb holder, then lift the bulb holder up to access the oven light.<PIC>\n4. Replace the bulb with a 30 or 40 watt appliance bulb.<PIC>\n5. Reinstall the bulb holder. Slide the bottom of the vent cover into place, push the top until it snaps into place, replace the mounting screws, then turn the power back on or plug the oven in."",[""Manual24_54"", ""Manual24_55"", ""Manual24_56""]"
374,"""Set the PCI Express 3.0 x16 slots by matching the slot use to the number of VGA/PCIe cards: with one card, install it in PCIe 3.0 x16_1 (gray), where it runs at x16 and is recommended for single VGA use; with two cards, use PCIe 3.0 x16_1 and PCIe 3.0 x16_2, both at x8; with three cards, use PCIe 3.0 x16_1 at x8, PCIe 3.0 x16_2 at x8, and PCIe 3.0 x16_3 at x4.<PIC> Provide sufficient power for some modes, and connect a chassis fan to CHA_FAN1/2/3 when using multiple graphics cards for better cooling. If you need to configure PCIe link speed in BIOS, use PCI Express Configuration > PCIe Speed, with options Auto, Gen1, Gen2, and Gen3."",[""Manual25_31""]"
375,"""1. Turn OFF the computer and unplug the power cord before changing jumper settings.\n2. To clear RTC RAM on the 2-pin CLRTC header, short the two pins with a metal object such as a screwdriver, plug the power cord back in, turn the computer on, then hold down the <Del> key during boot to enter BIOS Setup and reenter data. The CLRTC illustration identifies the two-pin header, with +3V_BAT and GND pins, on the motherboard.<PIC>\n3. To set the 3-pin CPU Over Voltage jumper (CPU_OV), place the jumper cap on pins 2-3 to enable higher CPU voltage, or on pins 1-2 to return to the default CPU voltage setting. The CPU_OV illustration labels pins 1-2 as Disable/default and pins 2-3 as Enable.<PIC>\nIf clearing RTC RAM does not work, remove the onboard battery and short the CLRTC pins again, then reinstall the battery. If the system hangs because of overclocking, shut down and reboot so CPU Parameter Recall resets parameter settings automatically; you do not need to clear RTC."",[""Manual25_33"", ""Manual25_34""]"
376,"""Set up the rear panel by matching each cable to the numbered port in the layout: 1 PS/2 mouse/keyboard combo, 2 DisplayPort, 3 VGA, 4 LAN RJ-45 Gigabit Ethernet, 5 orange center/subwoofer, 6 black rear speaker out, 7 light-blue line in, 8 lime line out or front speaker out in 4.1/5.1/7.1-channel audio, 9 pink microphone, 10 optical S/PDIF out, 11 USB 3.1 Type-A, 12 USB 3.1 Type-C, 13 USB 3.0 ports 3-6, 14 DVI-D, 15 HDMI, and 16 USB 2.0 ports 13 and 14.<PIC>\nUse USB 3.0 ports for USB 3.0 devices for better performance. USB 3.0 devices are for data storage, and the USB 2.0/3.0 rear ports are controlled by the xHCI controller, so some legacy USB devices may need firmware updates. For displays, multi-VGA output supports up to three displays in the operating-system environment, two in BIOS, and one in DOS; DVI-D is not compatible with DVI-I and cannot be converted to RGB/CRT."",[""Manual25_35""]"
377,"""Set the configurable onboard lighting either in BIOS or with the LED Control app in Ai Suite 3.\n1. For the model name LEDs, open BIOS and go to Advanced > Onboard Devices Configuration > Model Name LED Lighting. Choose Disabled, Still Mode, or Breathing Mode.\n2. For the SupremeFX LED, go to Advanced > Onboard Devices Configuration > SupremeFX LED Lighting. Choose Disabled, Still Mode, Breathing Mode, or Flowing Mode.\nThe standby power LED is not a lighting-mode setting; it lights to indicate the system is on, in sleep mode, or in soft-off mode."",[]"
378,"""You can update the motherboard BIOS by using EZ Update in AI Suite 3, EZ Flash 3 in BIOS Setup, or BIOS Updater in a DOS environment. The manual's main in-BIOS method is EZ Flash 3:\n1. Save a copy of the original BIOS file to a USB flash disk before updating.\n2. Download the latest BIOS file for this motherboard. For a USB update, use a USB flash disk with a single FAT32/16 partition.\n3. Enter BIOS Setup Advanced Mode, open the Tool menu, select EZ Flash 3 Utility, and press <Enter>.\n4. Choose by USB or by Internet. For USB, insert the USB flash disk, select by USB, use <Tab> to move between the Drive and Folder Info fields, select the USB drive and BIOS file with the arrow keys, then press <Enter> to start the update. For Internet, select by Internet, choose the connection method with the left/right arrow keys, press <Enter>, and follow the onscreen instructions.\n5. Reboot when the update finishes. Do not shut down or reset the system while the BIOS is updating, because this can cause boot failure.\n\nTo update in DOS instead, prepare the support DVD and a FAT32/16 single-partition USB flash drive containing the latest BIOS file and BIOS Updater, boot to FreeDOS, switch to the USB drive, run bupdater /pc /g, select the BIOS file, confirm Yes, exit after the update, restart, and load optimized defaults for stability."",[]"
379,"""1. Connect the hard drives to the Intel SATA connectors and make sure the drives have no existing RAID volumes.\n2. Enter the BIOS and press <F11>, or click the EZ Tuning Wizard from the BIOS screen.\n3. Click RAID, then click Yes to enable RAID.\n4. When the available hard drives are displayed, click Next.\n5. Select the storage type: Easy Backup or Super Speed, then click Next. For Easy Backup, choose Easy Backup (RAID1) or Easy Backup (RAID10); RAID10 is available only when four hard drives are connected. For Super Speed, choose Super Speed (RAID0) or Super Speed (RAID5), then click Next.\n6. After selecting the RAID type, click Yes to continue setup. When setup finishes, click Yes to exit, then click OK to reset the system."",[]"
380,"""To install OS 7 with a SATA ODD and USB device on the 100 Series platform, use the support DVD to preload USB 3.0 drivers, then install from the USB OS source.\n1. Prepare 1 support DVD, 1 OS 7 installation source, 1 SATA ODD, and 1 USB device, either a USB ODD or USB storage device. If using USB storage, it must be 8 GB or larger and should be formatted before use.\n2. Put the OS 7 installation DVD in a USB ODD, or on a working system copy all files from the OS 7 installation DVD to the USB storage device.\n3. Connect the USB ODD or USB storage device to the 100 Series platform.\n4. Insert the support DVD into the SATA ODD on the 100 Series platform.\n5. Power on the system and press F8 during POST to open the boot screen, then choose the USB ODD or USB storage device as the boot device; the boot screen lists available USB/DVD boot choices.<PIC>\n6. During installation startup, the USB 3.0 driver loads automatically. When the driver has loaded correctly, the screen shows \""Setup is starting...\"".<PIC>\n7. Follow the onscreen instructions to complete the OS 7 installation."",[""Manual25_87"", ""Manual25_88""]"
381,"""Place the motherboard in the chassis with the external-port edge toward the rear, then install nine screws in the circled screw holes to secure it.<PIC>\nDo not overtighten the screws, because this can damage the motherboard."",[""Manual25_6""]"
382,"""1. Turn off the ATX power supply and unplug the power cord from the wall socket before touching components or installing the CPU.\n2. Protect components from static electricity by using a grounded wrist strap or touching a safely grounded metal object, and handle components by their edges.\n3. Confirm the motherboard has the surface-mount LGA1151 CPU socket and install only a CPU designed for LGA1151; do not use LGA1150, LGA1155, or LGA1156 CPUs.\n4. Before installation, check that the PnP cap is on the socket and that the socket contacts are not bent. Contact the retailer immediately if the cap is missing or if the cap, socket contacts, or motherboard components are damaged.\n5. Keep the PnP cap after installation because RMA service requires the motherboard to be returned with the cap on the LGA1151 socket.\n6. If using the CPU Installation Tool, make sure the CPU is firmly clicked into the tool before placing it onto the socket. Use the tool only for CPU installation, do not bend or damage it, and always hold both sides of the tool when installing, removing, or picking it up."",[]"
383,"""The motherboard system memory section says this board has four 288-pin DDR4 DIMM sockets labeled DIMM_A1, DIMM_A2, DIMM_B1, and DIMM_B2. Use DDR4 memory only; DDR, DDR2, and DDR3 modules must not be installed in these DDR4 slots, and DIMM voltage below 1.65 V is recommended to protect the CPU.<PIC>\nIt supports 2 GB, 4 GB, 8 GB, and 16 GB unbuffered non-ECC DDR4 DIMMs. For best compatibility, install one DIMM in A2; install two DIMMs in the same-color A2/B2 slots for dual-channel operation; or install four DIMMs in A1/A2 and B1/B2 as two dual-channel pairs.<PIC>\nMemory sizes may differ between Channel A and Channel B, but only the lower-sized channel amount runs as dual-channel and the extra memory from the larger channel runs as single-channel. With a 32-bit operating system, 4 GB or more installed memory may leave about 3 GB or less usable, so use up to 3 GB on 32-bit or use a 64-bit operating system for 4 GB or more. For compatibility, use DIMMs with the same CAS latency, preferably the same vendor/version/date code, and use better memory cooling for four DIMMs or overclocking."",[""Manual25_18"", ""Manual25_19""]"
384,"""The 10-1 pin COM connector is the motherboard header for a serial (COM) port. Connect the serial port module cable to this COM header, then install the module in a slot opening at the back of the system chassis; the COM module itself is purchased separately. The illustration shows the motherboard location and the COM header/pin layout for that cable connection.<PIC>"",[""Manual25_39""]"
385,"""The 14-1 pin TPM connector supports a Trusted Platform Module system. It is used with TPM hardware that securely stores keys, digital certificates, passwords, and data, and it helps enhance network security, protect digital identities, and ensure platform integrity. The motherboard manual labels the TPM connector as shown here.<PIC>"",[""Manual25_40""]"
386,"""The 2-pin T_SENSOR connector is for a thermistor cable. Connect the separately purchased thermistor cable to T_SENSOR1; the connector pins are GND and SENSOR IN.<PIC>\nIt lets the motherboard monitor the temperature of critical motherboard components and connected devices. In BIOS, the Monitor menu can display T_Sensor Temperature, and T_Sensor can be selected as the temperature source for Chassis Fan 1/2/3 or Extension Fan 1/2/3 Q-Fan Source when those Q-Fan controls are enabled."",[""Manual25_43""]"
387,"""To set Quick Release, press the quick release button down until it clicks and locks in the Vent position.<PIC>\nSteam will eject through the top of the steam release valve while venting; keep hands, face, and exposed skin away from the valve.<PIC>\nWhen pressure has fully released, the float valve drops into the lid. Do not try to open the lid before the float valve has dropped."",[""multi-use_pressure_cooker_and_air_fryer_01"", ""multi-use_pressure_cooker_and_air_fryer_02""]"
388,"""Use only the Instant Pot Duo Crisp pressure cooking lid with the Duo Crisp cooker base. To fit and close it, align the symbol on the lid with the symbol on the cooker base, lower the lid onto the track, then turn the lid clockwise until the lid symbol aligns with the cooker-base symbol.<PIC>\nBefore pressure cooking, make sure the appliance is properly closed and the sealing ring is installed; the sealing ring creates the airtight seal between the lid and the inner pot. For the quick release button, the lid says `Turn to Seal`, but the manual describes this as a flick: do not turn it more than 1/4 turn, or 45 degrees, and let it spring back to its original position.\nAfter pressure cooking, release pressure before opening the lid. Do not try to remove the lid while the float valve is up; wait until the float valve drops."",[""Manual30_13""]"
389,"""To install the float valve, drop the narrow end into the float-valve hole on top of the pressure-cooking lid. Turn the lid over, then firmly attach the silicone cap to the bottom of the float valve; the cap is shown being pressed onto the valve underside.<PIC>\nDo not operate the pressure cooker unless the float valve and silicone cap are properly installed."",[""Manual30_37""]"
